id,Kmeans_10,target
50578,3,Class_8
50579,3,Class_8
50580,3,Class_8
50581,3,Class_8
50582,3,Class_8
50583,5,Class_8
50584,3,Class_8
50585,3,Class_8
50586,3,Class_8
50587,0,Class_8
50588,3,Class_8
50589,3,Class_8
50590,0,Class_8
50591,3,Class_8
50592,3,Class_8
50593,3,Class_8
50594,3,Class_8
50595,3,Class_8
50596,3,Class_8
50597,3,Class_8
50598,3,Class_8
50599,3,Class_8
50600,3,Class_8
50601,3,Class_8
50602,3,Class_8
50603,0,Class_8
50604,3,Class_8
50605,3,Class_8
50606,3,Class_8
50607,0,Class_8
50608,0,Class_8
50609,0,Class_8
50610,3,Class_8
50611,3,Class_8
50612,0,Class_8
50613,3,Class_8
50614,3,Class_8
50615,0,Class_8
50616,3,Class_8
50617,3,Class_8
50618,0,Class_8
50619,3,Class_8
50620,3,Class_8
50621,3,Class_8
50622,3,Class_8
50623,3,Class_8
50624,3,Class_8
50625,3,Class_8
50626,3,Class_8
50627,0,Class_8
50628,3,Class_8
50629,0,Class_8
50630,3,Class_8
50631,3,Class_8
50632,0,Class_8
50633,3,Class_8
50634,3,Class_8
50635,3,Class_8
50636,3,Class_8
50637,3,Class_8
50638,3,Class_8
50639,3,Class_8
50640,3,Class_8
50641,3,Class_8
50642,3,Class_8
50643,0,Class_8
50644,3,Class_8
50645,3,Class_8
50646,3,Class_8
50647,0,Class_8
50648,0,Class_8
50649,3,Class_8
50650,3,Class_8
50651,3,Class_8
50652,0,Class_8
50653,3,Class_8
50654,3,Class_8
50655,3,Class_8
50656,0,Class_8
50657,3,Class_8
50658,0,Class_8
50659,3,Class_8
50660,3,Class_8
50661,3,Class_8
50662,3,Class_8
50663,0,Class_8
50664,3,Class_8
50665,3,Class_8
50666,0,Class_8
50667,0,Class_8
50668,7,Class_8
50669,3,Class_8
50670,3,Class_8
50671,3,Class_8
50672,0,Class_8
50673,3,Class_8
50674,3,Class_8
50675,0,Class_8
50676,3,Class_8
50677,3,Class_8
50678,3,Class_8
50679,3,Class_8
50680,3,Class_8
50681,3,Class_8
50682,0,Class_8
50683,3,Class_8
50684,7,Class_8
50685,0,Class_8
50686,3,Class_8
50687,0,Class_8
50688,3,Class_8
50689,3,Class_8
50690,3,Class_8
50691,3,Class_8
50692,0,Class_8
50693,3,Class_8
50694,3,Class_8
50695,0,Class_8
50696,3,Class_8
50697,3,Class_8
50698,3,Class_8
50699,3,Class_8
50700,3,Class_8
50701,3,Class_8
50702,0,Class_8
50703,0,Class_8
50704,0,Class_8
50705,3,Class_8
50706,3,Class_8
50707,3,Class_8
50708,0,Class_8
50709,3,Class_8
50710,3,Class_8
50711,5,Class_8
50712,3,Class_8
50713,3,Class_8
50714,3,Class_8
50715,3,Class_8
50716,3,Class_8
50717,3,Class_8
50718,3,Class_8
50719,3,Class_8
50720,3,Class_8
50721,3,Class_8
50722,0,Class_8
50723,3,Class_8
50724,3,Class_8
50725,3,Class_8
50726,3,Class_8
50727,3,Class_8
50728,3,Class_8
50729,3,Class_8
50730,3,Class_8
50731,3,Class_8
50732,3,Class_8
50733,0,Class_8
50734,3,Class_8
50735,3,Class_8
50736,3,Class_8
50737,3,Class_8
50738,3,Class_8
50739,3,Class_8
50740,3,Class_8
50741,3,Class_8
50742,3,Class_8
50743,0,Class_8
50744,0,Class_8
50745,3,Class_8
50746,3,Class_8
50747,3,Class_8
50748,3,Class_8
50749,3,Class_8
50750,3,Class_8
50751,3,Class_8
50752,3,Class_8
50753,3,Class_8
50754,0,Class_8
50755,3,Class_8
50756,3,Class_8
50757,3,Class_8
50758,0,Class_8
50759,3,Class_8
50760,3,Class_8
50761,3,Class_8
50762,7,Class_8
50763,3,Class_8
50764,3,Class_8
50765,3,Class_8
50766,3,Class_8
50767,3,Class_8
50768,3,Class_8
50769,3,Class_8
50770,3,Class_8
50771,0,Class_8
50772,3,Class_8
50773,3,Class_8
50774,3,Class_8
50775,0,Class_8
50776,0,Class_8
50777,3,Class_8
50778,0,Class_8
50779,3,Class_8
50780,3,Class_8
50781,3,Class_8
50782,3,Class_8
50783,3,Class_8
50784,3,Class_8
50785,3,Class_8
50786,3,Class_8
50787,3,Class_8
50788,0,Class_8
50789,3,Class_8
50790,0,Class_8
50791,3,Class_8
50792,3,Class_8
50793,3,Class_8
50794,0,Class_8
50795,3,Class_8
50796,3,Class_8
50797,3,Class_8
50798,3,Class_8
50799,3,Class_8
50800,3,Class_8
50801,3,Class_8
50802,0,Class_8
50803,0,Class_8
50804,0,Class_8
50805,3,Class_8
50806,3,Class_8
50807,3,Class_8
50808,3,Class_8
50809,5,Class_8
50810,3,Class_8
50811,3,Class_8
50812,0,Class_8
50813,3,Class_8
50814,3,Class_8
50815,3,Class_8
50816,3,Class_8
50817,3,Class_8
50818,0,Class_8
50819,3,Class_8
50820,3,Class_8
50821,3,Class_8
50822,3,Class_8
50823,3,Class_8
50824,3,Class_8
50825,3,Class_8
50826,3,Class_8
50827,3,Class_8
50828,0,Class_8
50829,3,Class_8
50830,3,Class_8
50831,3,Class_8
50832,0,Class_8
50833,3,Class_8
50834,3,Class_8
50835,3,Class_8
50836,3,Class_8
50837,0,Class_8
50838,3,Class_8
50839,0,Class_8
50840,5,Class_8
50841,3,Class_8
50842,3,Class_8
50843,7,Class_8
50844,3,Class_8
50845,0,Class_8
50846,3,Class_8
50847,0,Class_8
50848,0,Class_8
50849,3,Class_8
50850,3,Class_8
50851,3,Class_8
50852,0,Class_8
50853,3,Class_8
50854,0,Class_8
50855,3,Class_8
50856,3,Class_8
50857,3,Class_8
50858,3,Class_8
50859,3,Class_8
50860,0,Class_8
50861,0,Class_8
50862,3,Class_8
50863,3,Class_8
50864,3,Class_8
50865,7,Class_8
50866,3,Class_8
50867,3,Class_8
50868,3,Class_8
50869,3,Class_8
50870,0,Class_8
50871,3,Class_8
50872,3,Class_8
50873,0,Class_8
50874,0,Class_8
50875,3,Class_8
50876,0,Class_8
50877,3,Class_8
50878,3,Class_8
50879,3,Class_8
50880,3,Class_8
50881,3,Class_8
50882,0,Class_8
50883,3,Class_8
50884,3,Class_8
50885,7,Class_8
50886,0,Class_8
50887,3,Class_8
50888,3,Class_8
50889,3,Class_8
50890,0,Class_8
50891,0,Class_8
50892,3,Class_8
50893,3,Class_8
50894,0,Class_8
50895,0,Class_8
50896,5,Class_8
50897,3,Class_8
50898,0,Class_8
50899,3,Class_8
50900,0,Class_8
50901,3,Class_8
50902,3,Class_8
50903,3,Class_8
50904,0,Class_8
50905,3,Class_8
50906,0,Class_8
50907,0,Class_8
50908,3,Class_8
50909,0,Class_8
50910,3,Class_8
50911,3,Class_8
50912,3,Class_8
50913,3,Class_8
50914,3,Class_8
50915,3,Class_8
50916,0,Class_8
50917,3,Class_8
50918,0,Class_8
50919,3,Class_8
50920,3,Class_8
50921,3,Class_8
50922,0,Class_8
50923,0,Class_8
50924,3,Class_8
50925,3,Class_8
50926,3,Class_8
50927,3,Class_8
50928,3,Class_8
50929,3,Class_8
50930,0,Class_8
50931,0,Class_8
50932,3,Class_8
50933,3,Class_8
50934,3,Class_8
50935,3,Class_8
50936,3,Class_8
50937,3,Class_8
50938,3,Class_8
50939,3,Class_8
50940,3,Class_8
50941,3,Class_8
50942,5,Class_8
50943,0,Class_8
50944,7,Class_8
50945,3,Class_8
50946,3,Class_8
50947,0,Class_8
50948,3,Class_8
50949,3,Class_8
50950,3,Class_8
50951,3,Class_8
50952,3,Class_8
50953,3,Class_8
50954,3,Class_8
50955,3,Class_8
50956,3,Class_8
50957,0,Class_8
50958,0,Class_8
50959,0,Class_8
50960,3,Class_8
50961,3,Class_8
50962,3,Class_8
50963,3,Class_8
50964,7,Class_8
50965,3,Class_8
50966,3,Class_8
50967,3,Class_8
50968,3,Class_8
50969,3,Class_8
50970,3,Class_8
50971,3,Class_8
50972,3,Class_8
50973,3,Class_8
50974,3,Class_8
50975,3,Class_8
50976,3,Class_8
50977,0,Class_8
50978,5,Class_8
50979,3,Class_8
50980,3,Class_8
50981,0,Class_8
50982,0,Class_8
50983,3,Class_8
50984,3,Class_8
50985,0,Class_8
50986,3,Class_8
50987,3,Class_8
50988,3,Class_8
50989,0,Class_8
50990,3,Class_8
50991,3,Class_8
50992,3,Class_8
50993,3,Class_8
50994,3,Class_8
50995,0,Class_8
50996,3,Class_8
50997,3,Class_8
50998,0,Class_8
50999,0,Class_8
51000,3,Class_8
51001,5,Class_8
51002,3,Class_8
51003,3,Class_8
51004,3,Class_8
51005,3,Class_8
51006,3,Class_8
51007,3,Class_8
51008,5,Class_8
51009,3,Class_8
51010,3,Class_8
51011,3,Class_8
51012,7,Class_8
51013,0,Class_8
51014,3,Class_8
51015,3,Class_8
51016,3,Class_8
51017,3,Class_8
51018,0,Class_8
51019,0,Class_8
51020,3,Class_8
51021,0,Class_8
51022,3,Class_8
51023,3,Class_8
51024,3,Class_8
51025,3,Class_8
51026,3,Class_8
51027,3,Class_8
51028,3,Class_8
51029,0,Class_8
51030,3,Class_8
51031,3,Class_8
51032,3,Class_8
51033,3,Class_8
51034,3,Class_8
51035,3,Class_8
51036,0,Class_8
51037,3,Class_8
51038,3,Class_8
51039,3,Class_8
51040,3,Class_8
51041,3,Class_8
51042,0,Class_8
51043,3,Class_8
51044,3,Class_8
51045,3,Class_8
51046,3,Class_8
51047,3,Class_8
51048,3,Class_8
51049,3,Class_8
51050,0,Class_8
51051,3,Class_8
51052,3,Class_8
51053,0,Class_8
51054,3,Class_8
51055,0,Class_8
51056,3,Class_8
51057,3,Class_8
51058,0,Class_8
51059,3,Class_8
51060,3,Class_8
51061,0,Class_8
51062,3,Class_8
51063,0,Class_8
51064,3,Class_8
51065,0,Class_8
51066,3,Class_8
51067,3,Class_8
51068,0,Class_8
51069,3,Class_8
51070,0,Class_8
51071,3,Class_8
51072,3,Class_8
51073,0,Class_8
51074,3,Class_8
51075,3,Class_8
51076,3,Class_8
51077,3,Class_8
51078,3,Class_8
51079,3,Class_8
51080,3,Class_8
51081,3,Class_8
51082,0,Class_8
51083,3,Class_8
51084,3,Class_8
51085,3,Class_8
51086,3,Class_8
51087,0,Class_8
51088,3,Class_8
51089,3,Class_8
51090,3,Class_8
51091,3,Class_8
51092,3,Class_8
51093,3,Class_8
51094,3,Class_8
51095,3,Class_8
51096,0,Class_8
51097,3,Class_8
51098,0,Class_8
51099,3,Class_8
51100,3,Class_8
51101,3,Class_8
51102,3,Class_8
51103,3,Class_8
51104,0,Class_8
51105,3,Class_8
51106,3,Class_8
51107,0,Class_8
51108,0,Class_8
51109,3,Class_8
51110,3,Class_8
51111,3,Class_8
51112,3,Class_8
51113,0,Class_8
51114,3,Class_8
51115,5,Class_8
51116,3,Class_8
51117,3,Class_8
51118,0,Class_8
51119,3,Class_8
51120,3,Class_8
51121,3,Class_8
51122,3,Class_8
51123,3,Class_8
51124,3,Class_8
51125,3,Class_8
51126,3,Class_8
51127,3,Class_8
51128,5,Class_8
51129,3,Class_8
51130,3,Class_8
51131,3,Class_8
51132,3,Class_8
51133,0,Class_8
51134,3,Class_8
51135,3,Class_8
51136,3,Class_8
51137,3,Class_8
51138,3,Class_8
51139,0,Class_8
51140,0,Class_8
51141,0,Class_8
51142,0,Class_8
51143,0,Class_8
51144,3,Class_8
51145,3,Class_8
51146,0,Class_8
51147,3,Class_8
51148,0,Class_8
51149,0,Class_8
51150,0,Class_8
51151,0,Class_8
51152,3,Class_8
51153,0,Class_8
51154,3,Class_8
51155,3,Class_8
51156,3,Class_8
51157,3,Class_8
51158,3,Class_8
51159,3,Class_8
51160,0,Class_8
51161,3,Class_8
51162,3,Class_8
51163,0,Class_8
51164,0,Class_8
51165,3,Class_8
51166,0,Class_8
51167,0,Class_8
51168,0,Class_8
51169,3,Class_8
51170,3,Class_8
51171,3,Class_8
51172,3,Class_8
51173,0,Class_8
51174,0,Class_8
51175,3,Class_8
51176,3,Class_8
51177,0,Class_8
51178,3,Class_8
51179,3,Class_8
51180,0,Class_8
51181,3,Class_8
51182,0,Class_8
51183,3,Class_8
51184,3,Class_8
51185,3,Class_8
51186,0,Class_8
51187,3,Class_8
51188,3,Class_8
51189,3,Class_8
51190,3,Class_8
51191,0,Class_8
51192,3,Class_8
51193,0,Class_8
51194,3,Class_8
51195,3,Class_8
51196,3,Class_8
51197,3,Class_8
51198,0,Class_8
51199,3,Class_8
51200,0,Class_8
51201,3,Class_8
51202,3,Class_8
51203,0,Class_8
51204,3,Class_8
51205,0,Class_8
51206,3,Class_8
51207,3,Class_8
51208,7,Class_8
51209,3,Class_8
51210,3,Class_8
51211,0,Class_8
51212,0,Class_8
51213,3,Class_8
51214,3,Class_8
51215,3,Class_8
51216,3,Class_8
51217,5,Class_8
51218,3,Class_8
51219,3,Class_8
51220,3,Class_8
51221,0,Class_8
51222,3,Class_8
51223,3,Class_8
51224,3,Class_8
51225,0,Class_8
51226,0,Class_8
51227,3,Class_8
51228,0,Class_8
51229,3,Class_8
51230,3,Class_8
51231,3,Class_8
51232,3,Class_8
51233,3,Class_8
51234,3,Class_8
51235,0,Class_8
51236,0,Class_8
51237,0,Class_8
51238,0,Class_8
51239,3,Class_8
51240,0,Class_8
51241,3,Class_8
51242,3,Class_8
51243,5,Class_8
51244,3,Class_8
51245,0,Class_8
51246,3,Class_8
51247,3,Class_8
51248,3,Class_8
51249,3,Class_8
51250,0,Class_8
51251,0,Class_8
51252,3,Class_8
51253,3,Class_8
51254,3,Class_8
51255,0,Class_8
51256,3,Class_8
51257,3,Class_8
51258,3,Class_8
51259,3,Class_8
51260,3,Class_8
51261,3,Class_8
51262,3,Class_8
51263,3,Class_8
51264,3,Class_8
51265,3,Class_8
51266,0,Class_8
51267,3,Class_8
51268,3,Class_8
51269,0,Class_8
51270,3,Class_8
51271,3,Class_8
51272,3,Class_8
51273,0,Class_8
51274,3,Class_8
51275,3,Class_8
51276,3,Class_8
51277,3,Class_8
51278,3,Class_8
51279,3,Class_8
51280,0,Class_8
51281,3,Class_8
51282,5,Class_8
51283,3,Class_8
51284,3,Class_8
51285,3,Class_8
51286,3,Class_8
51287,3,Class_8
51288,3,Class_8
51289,0,Class_8
51290,3,Class_8
51291,0,Class_8
51292,0,Class_8
51293,3,Class_8
51294,3,Class_8
51295,3,Class_8
51296,0,Class_8
51297,3,Class_8
51298,0,Class_8
51299,3,Class_8
51300,3,Class_8
51301,0,Class_8
51302,3,Class_8
51303,3,Class_8
51304,3,Class_8
51305,0,Class_8
51306,3,Class_8
51307,3,Class_8
51308,3,Class_8
51309,3,Class_8
51310,3,Class_8
51311,3,Class_8
51312,3,Class_8
51313,3,Class_8
51314,3,Class_8
51315,3,Class_8
51316,3,Class_8
51317,5,Class_8
51318,3,Class_8
51319,3,Class_8
51320,3,Class_8
51321,3,Class_8
51322,0,Class_8
51323,3,Class_8
51324,5,Class_8
51325,3,Class_8
51326,0,Class_8
51327,3,Class_8
51328,0,Class_8
51329,3,Class_8
51330,3,Class_8
51331,3,Class_8
51332,3,Class_8
51333,3,Class_8
51334,3,Class_8
51335,3,Class_8
51336,3,Class_8
51337,3,Class_8
51338,3,Class_8
51339,3,Class_8
51340,3,Class_8
51341,3,Class_8
51342,3,Class_8
51343,3,Class_8
51344,0,Class_8
51345,3,Class_8
51346,0,Class_8
51347,0,Class_8
51348,3,Class_8
51349,3,Class_8
51350,3,Class_8
51351,0,Class_8
51352,3,Class_8
51353,0,Class_8
51354,3,Class_8
51355,3,Class_8
51356,0,Class_8
51357,0,Class_8
51358,3,Class_8
51359,3,Class_8
51360,5,Class_8
51361,3,Class_8
51362,0,Class_8
51363,3,Class_8
51364,0,Class_8
51365,0,Class_8
51366,3,Class_8
51367,3,Class_8
51368,0,Class_8
51369,3,Class_8
51370,3,Class_8
51371,3,Class_8
51372,3,Class_8
51373,3,Class_8
51374,3,Class_8
51375,0,Class_8
51376,3,Class_8
51377,0,Class_8
51378,3,Class_8
51379,0,Class_8
51380,3,Class_8
51381,3,Class_8
51382,0,Class_8
51383,0,Class_8
51384,3,Class_8
51385,0,Class_8
51386,5,Class_8
51387,3,Class_8
51388,3,Class_8
51389,3,Class_8
51390,0,Class_8
51391,3,Class_8
51392,3,Class_8
51393,0,Class_8
51394,3,Class_8
51395,3,Class_8
51396,3,Class_8
51397,3,Class_8
51398,3,Class_8
51399,3,Class_8
51400,3,Class_8
51401,3,Class_8
51402,3,Class_8
51403,3,Class_8
51404,3,Class_8
51405,3,Class_8
51406,3,Class_8
51407,3,Class_8
51408,3,Class_8
51409,0,Class_8
51410,3,Class_8
51411,3,Class_8
51412,3,Class_8
51413,0,Class_8
51414,3,Class_8
51415,3,Class_8
51416,3,Class_8
51417,0,Class_8
51418,3,Class_8
51419,3,Class_8
51420,0,Class_8
51421,0,Class_8
51422,0,Class_8
51423,3,Class_8
51424,3,Class_8
51425,3,Class_8
51426,5,Class_8
51427,3,Class_8
51428,0,Class_8
51429,3,Class_8
51430,3,Class_8
51431,3,Class_8
51432,3,Class_8
51433,5,Class_8
51434,0,Class_8
51435,0,Class_8
51436,3,Class_8
51437,0,Class_8
51438,0,Class_8
51439,3,Class_8
51440,3,Class_8
51441,3,Class_8
51442,3,Class_8
51443,3,Class_8
51444,3,Class_8
51445,3,Class_8
51446,0,Class_8
51447,3,Class_8
51448,3,Class_8
51449,3,Class_8
51450,3,Class_8
51451,3,Class_8
51452,0,Class_8
51453,5,Class_8
51454,3,Class_8
51455,0,Class_8
51456,3,Class_8
51457,0,Class_8
51458,3,Class_8
51459,3,Class_8
51460,0,Class_8
51461,0,Class_8
51462,3,Class_8
51463,0,Class_8
51464,3,Class_8
51465,3,Class_8
51466,3,Class_8
51467,3,Class_8
51468,3,Class_8
51469,3,Class_8
51470,3,Class_8
51471,3,Class_8
51472,3,Class_8
51473,0,Class_8
51474,5,Class_8
51475,3,Class_8
51476,3,Class_8
51477,3,Class_8
51478,3,Class_8
51479,3,Class_8
51480,3,Class_8
51481,3,Class_8
51482,0,Class_8
51483,3,Class_8
51484,7,Class_8
51485,3,Class_8
51486,3,Class_8
51487,3,Class_8
51488,3,Class_8
51489,3,Class_8
51490,3,Class_8
51491,3,Class_8
51492,0,Class_8
51493,3,Class_8
51494,3,Class_8
51495,0,Class_8
51496,0,Class_8
51497,0,Class_8
51498,3,Class_8
51499,3,Class_8
51500,3,Class_8
51501,0,Class_8
51502,3,Class_8
51503,3,Class_8
51504,3,Class_8
51505,7,Class_8
51506,3,Class_8
51507,0,Class_8
51508,3,Class_8
51509,3,Class_8
51510,3,Class_8
51511,7,Class_8
51512,3,Class_8
51513,0,Class_8
51514,3,Class_8
51515,3,Class_8
51516,0,Class_8
51517,3,Class_8
51518,3,Class_8
51519,3,Class_8
51520,3,Class_8
51521,3,Class_8
51522,3,Class_8
51523,3,Class_8
51524,0,Class_8
51525,3,Class_8
51526,3,Class_8
51527,3,Class_8
51528,3,Class_8
51529,3,Class_8
51530,3,Class_8
51531,3,Class_8
51532,3,Class_8
51533,3,Class_8
51534,3,Class_8
51535,3,Class_8
51536,3,Class_8
51537,0,Class_8
51538,3,Class_8
51539,3,Class_8
51540,0,Class_8
51541,3,Class_8
51542,3,Class_8
51543,0,Class_8
51544,3,Class_8
51545,0,Class_8
51546,3,Class_8
51547,3,Class_8
51548,0,Class_8
51549,3,Class_8
51550,3,Class_8
51551,3,Class_8
51552,0,Class_8
51553,3,Class_8
51554,0,Class_8
51555,3,Class_8
51556,3,Class_8
51557,3,Class_8
51558,3,Class_8
51559,3,Class_8
51560,0,Class_8
51561,3,Class_8
51562,3,Class_8
51563,3,Class_8
51564,3,Class_8
51565,3,Class_8
51566,3,Class_8
51567,3,Class_8
51568,3,Class_8
51569,3,Class_8
51570,0,Class_8
51571,0,Class_8
51572,3,Class_8
51573,3,Class_8
51574,3,Class_8
51575,3,Class_8
51576,3,Class_8
51577,3,Class_8
51578,3,Class_8
51579,0,Class_8
51580,3,Class_8
51581,3,Class_8
51582,3,Class_8
51583,5,Class_8
51584,3,Class_8
51585,3,Class_8
51586,3,Class_8
51587,3,Class_8
51588,3,Class_8
51589,0,Class_8
51590,3,Class_8
51591,3,Class_8
51592,3,Class_8
51593,0,Class_8
51594,0,Class_8
51595,3,Class_8
51596,3,Class_8
51597,0,Class_8
51598,0,Class_8
51599,3,Class_8
51600,3,Class_8
51601,3,Class_8
51602,3,Class_8
51603,0,Class_8
51604,3,Class_8
51605,3,Class_8
51606,3,Class_8
51607,3,Class_8
51608,3,Class_8
51609,0,Class_8
51610,3,Class_8
51611,3,Class_8
51612,3,Class_8
51613,3,Class_8
51614,3,Class_8
51615,3,Class_8
51616,0,Class_8
51617,3,Class_8
51618,3,Class_8
51619,3,Class_8
51620,0,Class_8
51621,0,Class_8
51622,3,Class_8
51623,3,Class_8
51624,3,Class_8
51625,3,Class_8
51626,3,Class_8
51627,3,Class_8
51628,0,Class_8
51629,0,Class_8
51630,3,Class_8
51631,5,Class_8
51632,0,Class_8
51633,3,Class_8
51634,3,Class_8
51635,3,Class_8
51636,3,Class_8
51637,3,Class_8
51638,3,Class_8
51639,0,Class_8
51640,3,Class_8
51641,5,Class_8
51642,3,Class_8
51643,3,Class_8
51644,3,Class_8
51645,0,Class_8
51646,3,Class_8
51647,3,Class_8
51648,3,Class_8
51649,3,Class_8
51650,0,Class_8
51651,3,Class_8
51652,3,Class_8
51653,0,Class_8
51654,3,Class_8
51655,3,Class_8
51656,3,Class_8
51657,0,Class_8
51658,3,Class_8
51659,0,Class_8
51660,5,Class_8
51661,3,Class_8
51662,3,Class_8
51663,5,Class_8
51664,3,Class_8
51665,3,Class_8
51666,3,Class_8
51667,5,Class_8
51668,3,Class_8
51669,3,Class_8
51670,3,Class_8
51671,3,Class_8
51672,3,Class_8
51673,3,Class_8
51674,3,Class_8
51675,0,Class_8
51676,3,Class_8
51677,0,Class_8
51678,3,Class_8
51679,7,Class_8
51680,3,Class_8
51681,0,Class_8
51682,3,Class_8
51683,3,Class_8
51684,3,Class_8
51685,5,Class_8
51686,3,Class_8
51687,7,Class_8
51688,3,Class_8
51689,3,Class_8
51690,3,Class_8
51691,0,Class_8
51692,3,Class_8
51693,3,Class_8
51694,3,Class_8
51695,3,Class_8
51696,3,Class_8
51697,3,Class_8
51698,3,Class_8
51699,0,Class_8
51700,3,Class_8
51701,5,Class_8
51702,3,Class_8
51703,3,Class_8
51704,0,Class_8
51705,3,Class_8
51706,0,Class_8
51707,3,Class_8
51708,3,Class_8
51709,3,Class_8
51710,3,Class_8
51711,3,Class_8
51712,3,Class_8
51713,5,Class_8
51714,3,Class_8
51715,3,Class_8
51716,3,Class_8
51717,3,Class_8
51718,3,Class_8
51719,3,Class_8
51720,3,Class_8
51721,3,Class_8
51722,3,Class_8
51723,3,Class_8
51724,3,Class_8
51725,0,Class_8
51726,3,Class_8
51727,3,Class_8
51728,3,Class_8
51729,5,Class_8
51730,3,Class_8
51731,3,Class_8
51732,3,Class_8
51733,0,Class_8
51734,0,Class_8
51735,3,Class_8
51736,0,Class_8
51737,3,Class_8
51738,3,Class_8
51739,3,Class_8
51740,3,Class_8
51741,3,Class_8
51742,3,Class_8
51743,3,Class_8
51744,3,Class_8
51745,3,Class_8
51746,0,Class_8
51747,0,Class_8
51748,3,Class_8
51749,3,Class_8
51750,3,Class_8
51751,3,Class_8
51752,3,Class_8
51753,3,Class_8
51754,0,Class_8
51755,3,Class_8
51756,3,Class_8
51757,3,Class_8
51758,0,Class_8
51759,0,Class_8
51760,3,Class_8
51761,3,Class_8
51762,0,Class_8
51763,3,Class_8
51764,3,Class_8
51765,3,Class_8
51766,3,Class_8
51767,3,Class_8
51768,0,Class_8
51769,3,Class_8
51770,0,Class_8
51771,3,Class_8
51772,3,Class_8
51773,3,Class_8
51774,3,Class_8
51775,3,Class_8
51776,7,Class_8
51777,3,Class_8
51778,3,Class_8
51779,3,Class_8
51780,0,Class_8
51781,3,Class_8
51782,0,Class_8
51783,3,Class_8
51784,0,Class_8
51785,3,Class_8
51786,5,Class_8
51787,3,Class_8
51788,3,Class_8
51789,0,Class_8
51790,3,Class_8
51791,3,Class_8
51792,5,Class_8
51793,3,Class_8
51794,3,Class_8
51795,3,Class_8
51796,3,Class_8
51797,3,Class_8
51798,3,Class_8
51799,7,Class_8
51800,3,Class_8
51801,3,Class_8
51802,0,Class_8
51803,0,Class_8
51804,3,Class_8
51805,3,Class_8
51806,0,Class_8
51807,3,Class_8
51808,0,Class_8
51809,3,Class_8
51810,3,Class_8
51811,3,Class_8
51812,3,Class_8
51813,0,Class_8
51814,3,Class_8
51815,0,Class_8
51816,3,Class_8
51817,3,Class_8
51818,0,Class_8
51819,3,Class_8
51820,3,Class_8
51821,3,Class_8
51822,0,Class_8
51823,3,Class_8
51824,3,Class_8
51825,3,Class_8
51826,3,Class_8
51827,3,Class_8
51828,3,Class_8
51829,3,Class_8
51830,3,Class_8
51831,5,Class_8
51832,3,Class_8
51833,3,Class_8
51834,3,Class_8
51835,3,Class_8
51836,0,Class_8
51837,3,Class_8
51838,3,Class_8
51839,3,Class_8
51840,3,Class_8
51841,3,Class_8
51842,3,Class_8
51843,0,Class_8
51844,3,Class_8
51845,0,Class_8
51846,3,Class_8
51847,3,Class_8
51848,3,Class_8
51849,3,Class_8
51850,3,Class_8
51851,3,Class_8
51852,0,Class_8
51853,3,Class_8
51854,3,Class_8
51855,3,Class_8
51856,3,Class_8
51857,3,Class_8
51858,3,Class_8
51859,3,Class_8
51860,0,Class_8
51861,3,Class_8
51862,3,Class_8
51863,3,Class_8
51864,3,Class_8
51865,3,Class_8
51866,3,Class_8
51867,3,Class_8
51868,0,Class_8
51869,0,Class_8
51870,3,Class_8
51871,3,Class_8
51872,0,Class_8
51873,0,Class_8
51874,3,Class_8
51875,0,Class_8
51876,3,Class_8
51877,3,Class_8
51878,3,Class_8
51879,3,Class_8
51880,3,Class_8
51881,0,Class_8
51882,0,Class_8
51883,0,Class_8
51884,3,Class_8
51885,3,Class_8
51886,3,Class_8
51887,0,Class_8
51888,3,Class_8
51889,3,Class_8
51890,3,Class_8
51891,3,Class_8
51892,3,Class_8
51893,3,Class_8
51894,0,Class_8
51895,3,Class_8
51896,3,Class_8
51897,3,Class_8
51898,3,Class_8
51899,3,Class_8
51900,0,Class_8
51901,3,Class_8
51902,3,Class_8
51903,0,Class_8
51904,3,Class_8
51905,3,Class_8
51906,3,Class_8
51907,3,Class_8
51908,3,Class_8
51909,3,Class_8
51910,3,Class_8
51911,3,Class_8
51912,3,Class_8
51913,3,Class_8
51914,3,Class_8
51915,0,Class_8
51916,3,Class_8
51917,0,Class_8
51918,3,Class_8
51919,3,Class_8
51920,3,Class_8
51921,3,Class_8
51922,3,Class_8
51923,3,Class_8
51924,3,Class_8
51925,0,Class_8
51926,0,Class_8
51927,3,Class_8
51928,0,Class_8
51929,3,Class_8
51930,3,Class_8
51931,3,Class_8
51932,0,Class_8
51933,0,Class_8
51934,0,Class_8
51935,3,Class_8
51936,3,Class_8
51937,3,Class_8
51938,3,Class_8
51939,3,Class_8
51940,3,Class_8
51941,3,Class_8
51942,0,Class_8
51943,3,Class_8
51944,3,Class_8
51945,0,Class_8
51946,3,Class_8
51947,3,Class_8
51948,3,Class_8
51949,3,Class_8
51950,3,Class_8
51951,5,Class_8
51952,3,Class_8
51953,3,Class_8
51954,3,Class_8
51955,3,Class_8
51956,3,Class_8
51957,3,Class_8
51958,5,Class_8
51959,0,Class_8
51960,3,Class_8
51961,3,Class_8
51962,3,Class_8
51963,3,Class_8
51964,3,Class_8
51965,3,Class_8
51966,0,Class_8
51967,3,Class_8
51968,0,Class_8
51969,3,Class_8
51970,0,Class_8
51971,3,Class_8
51972,3,Class_8
51973,3,Class_8
51974,3,Class_8
51975,3,Class_8
